name,id,xloc,yloc,cell,orient,routing_demand,congestion,capacity,GRC_Index,pin_count,pin_total
out_reg_257_,307,84096,44544,65,6,13.0,-19.0,32.0,"(29, 54)",6,24
out_reg_256_,308,46592,78336,65,0,23.0,-5.0,28.0,"(51, 30)",6,11
valid_reg_9_,309,512,81408,65,6,7.0,-30.0,37.0,"(53, 0)",6,6
out_reg_319_,310,8576,4608,65,0,14.0,-17.0,31.0,"(3, 5)",6,12
out_reg_318_,311,35456,53760,65,2,29.0,-7.0,36.0,"(35, 22)",6,15
out_reg_317_,312,4352,23040,65,0,16.0,-15.0,31.0,"(15, 2)",6,12
out_reg_316_,313,33024,4608,65,0,17.0,-9.0,26.0,"(3, 21)",6,6
out_reg_315_,314,78848,81408,65,0,8.0,-22.0,30.0,"(53, 51)",6,6
out_reg_314_,315,67456,84480,65,2,21.0,-11.0,32.0,"(55, 43)",6,24
out_reg_313_,316,4352,62976,65,0,22.0,-9.0,31.0,"(41, 2)",6,6
out_reg_312_,317,6912,10752,65,6,21.0,-9.0,30.0,"(7, 4)",6,6
out_reg_311_,318,4352,41472,65,6,21.0,-10.0,31.0,"(27, 2)",6,12
out_reg_310_,319,84096,66048,65,6,22.0,-10.0,32.0,"(43, 54)",6,12
out_reg_309_,320,84096,66048,65,0,22.0,-10.0,32.0,"(43, 54)",6,12
out_reg_308_,321,3456,19968,65,0,11.0,-21.0,32.0,"(13, 1)",6,6
out_reg_307_,322,59520,4608,65,4,18.0,-14.0,32.0,"(3, 38)",6,24
out_reg_306_,323,22912,7680,65,6,24.0,-5.0,29.0,"(5, 14)",6,26
out_reg_305_,324,4352,53760,65,6,20.0,-11.0,31.0,"(35, 2)",6,12
out_reg_304_,325,27520,84480,65,4,21.0,-11.0,32.0,"(55, 17)",6,24
out_reg_303_,326,84096,4608,65,0,10.0,-22.0,32.0,"(3, 54)",6,24
out_reg_302_,327,4352,69120,65,6,21.0,-10.0,31.0,"(45, 2)",6,12
out_reg_301_,328,84096,78336,65,6,9.0,-22.0,31.0,"(51, 54)",6,12
out_reg_300_,329,51456,84480,65,4,17.0,-15.0,32.0,"(55, 33)",6,24
out_reg_299_,330,82944,81408,65,0,7.0,-19.0,26.0,"(53, 53)",6,6
out_reg_298_,331,80512,7680,65,6,10.0,-23.0,33.0,"(5, 52)",6,6
out_reg_297_,332,19456,84480,65,4,18.0,-14.0,32.0,"(55, 12)",6,24
out_reg_296_,333,84096,7680,65,0,12.0,-20.0,32.0,"(5, 54)",6,6
out_reg_295_,334,84096,4608,65,6,10.0,-22.0,32.0,"(3, 54)",6,24
out_reg_294_,335,35840,87552,65,6,21.0,-15.0,36.0,"(57, 23)",6,6
out_reg_293_,336,83456,10752,65,2,13.0,-19.0,32.0,"(7, 54)",6,24
out_reg_292_,337,84096,75264,65,6,13.0,-18.0,31.0,"(49, 54)",6,18
out_reg_291_,338,67456,4608,65,4,14.0,-18.0,32.0,"(3, 43)",6,24
out_reg_290_,339,51456,4608,65,4,19.0,-13.0,32.0,"(3, 33)",6,24
out_reg_289_,340,84096,62976,65,0,19.0,-12.0,31.0,"(41, 54)",6,6
out_reg_288_,341,43776,84480,65,0,17.0,-15.0,32.0,"(55, 28)",6,24
valid_reg_10_,342,3584,81408,65,0,9.0,-21.0,30.0,"(53, 2)",6,6
out_reg_351_,343,4352,16896,65,6,18.0,-13.0,31.0,"(11, 2)",6,12
out_reg_350_,344,35072,47616,65,4,21.0,-9.0,30.0,"(31, 22)",6,17
out_reg_349_,345,512,35328,65,6,21.0,-7.0,28.0,"(23, 0)",6,12
out_reg_348_,346,35200,13824,65,0,24.0,-8.0,32.0,"(9, 22)",6,16
out_reg_347_,347,76416,78336,65,6,21.0,-10.0,31.0,"(51, 49)",6,12
out_reg_346_,348,59776,84480,65,6,16.0,-16.0,32.0,"(55, 38)",6,24
out_reg_345_,349,512,56832,65,6,30.0,-2.0,32.0,"(37, 0)",6,6
out_reg_344_,350,512,16896,65,0,19.0,-7.0,26.0,"(11, 0)",6,12
out_reg_343_,351,512,41472,65,0,17.0,-11.0,28.0,"(27, 0)",6,12
out_reg_342_,352,83456,47616,65,2,15.0,-17.0,32.0,"(31, 54)",6,24
out_reg_341_,353,80256,53760,65,0,27.0,-9.0,36.0,"(35, 51)",6,11
out_reg_340_,354,512,23040,65,0,18.0,-12.0,30.0,"(15, 0)",6,12
out_reg_339_,355,55296,10752,65,0,19.0,-7.0,26.0,"(7, 35)",6,11
out_reg_338_,356,26880,13824,65,0,21.0,-11.0,32.0,"(9, 17)",6,17
out_reg_337_,357,512,50688,65,6,30.0,-1.0,31.0,"(33, 0)",6,12
out_reg_336_,358,30976,81408,65,0,19.0,-3.0,22.0,"(53, 19)",6,6
out_reg_335_,359,83456,23040,65,2,17.0,-15.0,32.0,"(15, 54)",6,18
out_reg_334_,360,512,62976,65,0,20.0,-10.0,30.0,"(41, 0)",6,12
out_reg_333_,361,74624,81408,65,4,11.0,-18.0,29.0,"(53, 48)",6,12
out_reg_332_,362,51456,84480,65,2,17.0,-15.0,32.0,"(55, 33)",6,24
out_reg_331_,363,66944,81408,65,0,22.0,-10.0,32.0,"(53, 43)",6,6
out_reg_330_,364,65408,7680,65,0,12.0,-12.0,24.0,"(5, 42)",6,6
out_reg_329_,365,11392,81408,65,6,19.0,-11.0,30.0,"(53, 7)",6,6
out_reg_328_,366,80256,13824,65,0,23.0,-13.0,36.0,"(9, 51)",6,11
out_reg_327_,367,80256,26112,65,6,30.0,-6.0,36.0,"(17, 51)",6,16
out_reg_326_,368,42624,81408,65,4,20.0,-7.0,27.0,"(53, 27)",6,12
out_reg_325_,369,83456,13824,65,2,12.0,-19.0,31.0,"(9, 54)",6,18
out_reg_324_,370,78848,62976,65,6,23.0,-13.0,36.0,"(41, 51)",6,17
out_reg_323_,371,59136,10752,65,0,17.0,-15.0,32.0,"(7, 38)",6,6
out_reg_322_,372,51712,13824,65,6,28.0,-6.0,34.0,"(9, 33)",6,17
out_reg_321_,373,80512,38400,65,6,25.0,-11.0,36.0,"(25, 52)",6,11
out_reg_320_,374,42880,81408,65,0,20.0,-7.0,27.0,"(53, 27)",6,12
valid_reg_11_,375,512,75264,65,6,28.0,-3.0,31.0,"(49, 0)",6,15
out_reg_383_,376,4352,19968,65,6,17.0,-13.0,30.0,"(13, 2)",6,6
out_reg_382_,377,35584,50688,65,6,21.0,-9.0,30.0,"(33, 22)",6,17
out_reg_381_,378,512,35328,65,0,21.0,-7.0,28.0,"(23, 0)",6,12
out_reg_380_,379,35584,16896,65,6,26.0,-8.0,34.0,"(11, 22)",6,16
out_reg_379_,380,80256,78336,65,6,12.0,-19.0,31.0,"(51, 51)",6,12
out_reg_378_,381,57472,81408,65,6,16.0,-8.0,24.0,"(53, 37)",6,12
out_reg_377_,382,512,53760,65,0,19.0,-8.0,27.0,"(35, 0)",6,12
out_reg_376_,383,4352,16896,65,0,18.0,-13.0,31.0,"(11, 2)",6,12
out_reg_375_,384,512,38400,65,6,32.0,2.0,30.0,"(25, 0)",6,12
out_reg_374_,385,84096,47616,65,6,15.0,-17.0,32.0,"(31, 54)",6,24
out_reg_373_,386,84096,56832,65,6,19.0,-13.0,32.0,"(37, 54)",6,18
out_reg_372_,387,4352,26112,65,6,23.0,-11.0,34.0,"(17, 2)",6,6
out_reg_371_,388,52480,13824,65,0,28.0,-6.0,34.0,"(9, 33)",6,17
out_reg_370_,389,28032,16896,65,6,24.0,-12.0,36.0,"(11, 17)",6,16
out_reg_369_,390,4352,47616,65,0,23.0,-8.0,31.0,"(31, 2)",6,12
out_reg_368_,391,32000,81408,65,6,19.0,-11.0,30.0,"(53, 20)",6,6
out_reg_367_,392,84096,13824,65,6,12.0,-19.0,31.0,"(9, 54)",6,18
out_reg_366_,393,512,66048,65,6,22.0,-2.0,24.0,"(43, 0)",6,12
out_reg_365_,394,84096,72192,65,6,13.0,-18.0,31.0,"(47, 54)",6,12
out_reg_364_,395,50944,81408,65,0,20.0,-6.0,26.0,"(53, 32)",6,6
out_reg_363_,396,83456,75264,65,2,13.0,-18.0,31.0,"(49, 54)",6,18
out_reg_362_,397,67456,13824,65,2,26.0,-10.0,36.0,"(9, 43)",6,21
out_reg_361_,398,4864,78336,65,6,14.0,-22.0,36.0,"(51, 2)",6,11
out_reg_360_,399,84096,10752,65,0,13.0,-19.0,32.0,"(7, 54)",6,24
out_reg_359_,400,84096,23040,65,6,17.0,-15.0,32.0,"(15, 54)",6,18
out_reg_358_,401,38784,78336,65,0,21.0,-5.0,26.0,"(51, 24)",6,21
out_reg_357_,402,84096,10752,65,6,13.0,-19.0,32.0,"(7, 54)",6,24
out_reg_356_,403,84096,69120,65,6,17.0,-15.0,32.0,"(45, 54)",6,24
out_reg_355_,404,59392,13824,65,2,31.0,-5.0,36.0,"(9, 38)",6,20
out_reg_354_,405,51456,16896,65,6,27.0,-9.0,36.0,"(11, 33)",6,15
out_reg_353_,406,84096,41472,65,6,15.0,-17.0,32.0,"(27, 54)",6,18
out_reg_352_,407,43520,81408,65,6,20.0,-10.0,30.0,"(53, 28)",6,6
U3622,408,15488,78336,52,0,25.0,-7.0,32.0,"(51, 9)",5,10
U3623,409,28032,62976,52,0,29.0,-7.0,36.0,"(41, 17)",5,17
U3624,410,17280,78336,34,6,26.0,-10.0,36.0,"(51, 10)",2,12
U3625,411,16896,78336,34,6,26.0,-10.0,36.0,"(51, 10)",2,12
U3626,412,17664,75264,46,0,34.0,-2.0,36.0,"(49, 11)",5,22
U3627,413,17664,75264,50,2,34.0,-2.0,36.0,"(49, 11)",4,22
U3630,414,9344,81408,42,0,13.0,-22.0,35.0,"(53, 5)",3,6
U3631,415,11008,72192,52,0,23.0,-6.0,29.0,"(47, 6)",5,13
U3632,416,22656,62976,52,0,26.0,-3.0,29.0,"(41, 14)",5,11
U3633,417,13440,72192,34,0,23.0,-5.0,28.0,"(47, 8)",2,13
U3634,418,11648,72192,34,6,29.0,-7.0,36.0,"(47, 7)",2,11
U3635,419,14208,72192,46,2,23.0,-5.0,28.0,"(47, 8)",5,13
U3636,420,14464,72192,50,6,27.0,-5.0,32.0,"(47, 9)",4,13
U3638,421,8704,81408,42,6,13.0,-22.0,35.0,"(53, 5)",3,6
U3639,422,12544,78336,52,6,17.0,-13.0,30.0,"(51, 7)",5,5
U3640,423,31616,66048,52,6,27.0,-9.0,36.0,"(43, 20)",5,21
U3641,424,14976,78336,34,6,25.0,-7.0,32.0,"(51, 9)",2,10
U3642,425,13824,75264,34,6,29.0,-7.0,36.0,"(49, 8)",2,15
U3643,426,15488,75264,46,0,25.0,-11.0,36.0,"(49, 9)",5,13
U3644,427,16896,75264,50,0,26.0,-10.0,36.0,"(49, 10)",4,10
U3645,428,6016,84480,42,6,16.0,-20.0,36.0,"(55, 3)",3,15
U3646,429,15232,81408,52,6,21.0,-11.0,32.0,"(53, 9)",5,10
U3647,430,26240,66048,52,0,25.0,-3.0,28.0,"(43, 16)",5,20
U3648,431,18048,78336,34,0,30.0,-6.0,36.0,"(51, 11)",2,16
U3649,432,17152,78336,34,0,26.0,-10.0,36.0,"(51, 10)",2,12
U3650,433,19328,78336,46,0,32.0,-4.0,36.0,"(51, 12)",5,20
U3651,434,18944,81408,50,6,25.0,-7.0,32.0,"(53, 12)",4,22
U3652,435,5376,84480,42,0,16.0,-20.0,36.0,"(55, 3)",3,15
U3653,436,14976,75264,52,6,25.0,-11.0,36.0,"(49, 9)",5,13
U3654,437,32384,69120,52,6,30.0,-6.0,36.0,"(45, 20)",5,16
U3655,438,16384,72192,34,0,31.0,-5.0,36.0,"(47, 10)",2,15
U3656,439,16000,72192,34,0,31.0,-5.0,36.0,"(47, 10)",2,15
U3657,440,16768,72192,46,0,31.0,-5.0,36.0,"(47, 10)",5,15
U3658,441,19200,72192,50,0,29.0,-7.0,36.0,"(47, 12)",4,16
U3659,442,9856,81408,42,0,16.0,-9.0,25.0,"(53, 6)",3,9
U3660,443,18176,69120,52,4,29.0,1.0,28.0,"(45, 11)",5,19
U3661,444,22912,53760,52,0,27.0,-2.0,29.0,"(35, 14)",5,17
U3662,445,19712,72192,34,6,29.0,-7.0,36.0,"(47, 12)",2,16
U3663,446,17536,72192,34,6,25.0,-3.0,28.0,"(47, 11)",2,18
U3664,447,19200,69120,46,6,27.0,-9.0,36.0,"(45, 12)",5,16
U3665,448,20608,69120,50,6,27.0,-4.0,31.0,"(45, 13)",4,12
U3666,449,5888,84480,42,0,16.0,-20.0,36.0,"(55, 3)",3,15
U3667,450,9856,69120,52,4,23.0,-6.0,29.0,"(45, 6)",5,16
U3668,451,31616,56832,52,6,31.0,-5.0,36.0,"(37, 20)",5,14
U3669,452,9088,69120,34,6,28.0,-7.0,35.0,"(45, 5)",2,12
U3670,453,9472,69120,34,6,28.0,-7.0,35.0,"(45, 5)",2,12
U3671,454,10368,69120,46,6,23.0,-6.0,29.0,"(45, 6)",5,16
U3672,455,11776,69120,50,6,28.0,-8.0,36.0,"(45, 7)",4,17
U3673,456,5376,75264,42,0,16.0,-20.0,36.0,"(49, 3)",3,3
U3674,457,7808,75264,52,0,22.0,-14.0,36.0,"(49, 4)",5,5
U3675,458,30976,69120,52,0,26.0,-1.0,27.0,"(45, 19)",5,20
U3676,459,9856,72192,34,0,23.0,-6.0,29.0,"(47, 6)",2,13
U3677,460,11776,75264,34,0,24.0,-12.0,36.0,"(49, 7)",2,16
U3678,461,12160,75264,46,6,24.0,-12.0,36.0,"(49, 7)",5,16
U3679,462,13056,75264,50,6,29.0,-7.0,36.0,"(49, 8)",4,15
U3680,463,4352,84480,42,6,15.0,-19.0,34.0,"(55, 2)",3,12
U3681,464,8704,72192,52,0,29.0,-6.0,35.0,"(47, 5)",5,11
U3682,465,21248,56832,52,6,28.0,-8.0,36.0,"(37, 13)",5,21
U3683,466,13440,69120,34,6,26.0,-2.0,28.0,"(45, 8)",2,14
U3684,467,12544,69120,34,6,28.0,-8.0,36.0,"(45, 7)",2,17
U3685,468,12672,66048,46,0,29.0,-7.0,36.0,"(43, 7)",5,20
U3686,469,14336,66048,50,0,29.0,-3.0,32.0,"(43, 9)",4,14
U3687,470,4864,75264,42,0,16.0,-15.0,31.0,"(49, 2)",3,3
U3688,471,12288,69120,52,0,28.0,-8.0,36.0,"(45, 7)",5,17
U3689,472,29056,56832,52,6,27.0,-9.0,36.0,"(37, 18)",5,17
U3690,473,16000,66048,34,0,33.0,-3.0,36.0,"(43, 10)",2,22
U3691,474,14464,69120,34,0,29.0,-3.0,32.0,"(45, 9)",2,20
U3692,475,14848,69120,46,6,29.0,-3.0,32.0,"(45, 9)",5,20
U3693,476,15744,69120,50,6,29.0,-3.0,32.0,"(45, 9)",4,20
U3694,477,3456,78336,42,0,17.0,-19.0,36.0,"(51, 1)",3,3
U3695,478,16384,69120,52,0,29.0,-7.0,36.0,"(45, 10)",5,8
U3696,479,22400,59904,52,0,28.0,-8.0,36.0,"(39, 14)",5,19
U3697,480,17792,69120,34,6,29.0,1.0,28.0,"(45, 11)",2,19
U3698,481,18176,66048,34,0,25.0,-3.0,28.0,"(43, 11)",2,15
U3699,482,19456,66048,46,0,31.0,-5.0,36.0,"(43, 12)",5,19
U3700,483,20352,66048,50,0,31.0,-5.0,36.0,"(43, 12)",4,19
U3701,484,4864,84480,42,6,15.0,-19.0,34.0,"(55, 2)",3,12
U3702,485,22272,66048,52,6,27.0,-2.0,29.0,"(43, 14)",5,17
U3703,486,20096,62976,52,6,29.0,-7.0,36.0,"(41, 12)",5,17
U3704,487,21120,66048,34,0,28.0,-3.0,31.0,"(43, 13)",2,9
U3705,488,19584,66048,34,6,31.0,-5.0,36.0,"(43, 12)",2,19
U3706,489,19968,66048,46,6,31.0,-5.0,36.0,"(43, 12)",5,19
U3707,490,20864,66048,50,6,28.0,-3.0,31.0,"(43, 13)",4,9
U3708,491,512,72192,42,0,22.0,-4.0,26.0,"(47, 0)",3,3
U3709,492,512,75264,48,0,28.0,-3.0,31.0,"(49, 0)",3,15
U3715,493,45184,69120,9,0,22.0,-4.0,26.0,"(45, 29)",5,15
U3722,494,44160,72192,9,6,34.0,-2.0,36.0,"(47, 28)",5,10
U3727,495,41728,69120,9,0,27.0,-6.0,33.0,"(45, 26)",5,22
U3728,496,43520,69120,34,0,30.0,-6.0,36.0,"(45, 28)",2,18
U3731,497,45440,59904,34,0,30.0,-6.0,36.0,"(39, 29)",2,16
U3735,498,44288,59904,56,6,27.0,-9.0,36.0,"(39, 28)",5,14
U3736,499,47488,59904,34,0,26.0,-10.0,36.0,"(39, 30)",2,19
U3739,500,43648,62976,34,6,27.0,-9.0,36.0,"(41, 28)",2,16
U3742,501,46080,59904,56,6,30.0,-6.0,36.0,"(39, 29)",5,16
U3743,502,42368,62976,34,6,26.0,-10.0,36.0,"(41, 27)",2,12
U3746,503,43392,59904,34,0,29.0,-2.0,31.0,"(39, 27)",2,16
U3749,504,45184,59904,56,6,30.0,-6.0,36.0,"(39, 29)",5,16
U3750,505,45824,59904,50,0,30.0,-6.0,36.0,"(39, 29)",4,16
U3751,506,43904,69120,46,0,30.0,-6.0,36.0,"(45, 28)",5,18
U3752,507,67456,41472,9,0,29.0,-7.0,36.0,"(27, 43)",5,12
U3753,508,69248,41472,9,6,28.0,-6.0,34.0,"(27, 44)",5,20
U3754,509,68352,41472,9,6,28.0,-6.0,34.0,"(27, 44)",5,20
U3755,510,68096,38400,34,6,27.0,-7.0,34.0,"(25, 44)",2,17
U3756,511,52480,38400,34,6,26.0,-10.0,36.0,"(25, 33)",2,11
U3757,512,52864,35328,56,0,29.0,-7.0,36.0,"(23, 34)",5,20
U3758,513,53248,38400,34,0,27.0,-2.0,29.0,"(25, 34)",2,16
U3759,514,48256,38400,34,6,29.0,-7.0,36.0,"(25, 31)",2,21
U3760,515,48640,38400,56,6,29.0,-7.0,36.0,"(25, 31)",5,21
U3761,516,47232,35328,34,0,30.0,-6.0,36.0,"(23, 30)",2,22
U3762,517,47616,35328,34,0,30.0,-6.0,36.0,"(23, 30)",2,22
U3763,518,46080,38400,56,6,20.0,-6.0,26.0,"(25, 29)",5,15
U3764,519,52864,38400,50,6,27.0,-2.0,29.0,"(25, 34)",4,16
U3765,520,67200,41472,46,6,29.0,-7.0,36.0,"(27, 43)",5,12
U3766,521,39296,19968,9,6,28.0,-8.0,36.0,"(13, 25)",5,21
U3767,522,39936,13824,9,0,29.0,-7.0,36.0,"(9, 25)",5,20
U3768,523,37504,16896,9,0,22.0,-14.0,36.0,"(11, 24)",5,10
U3769,524,44032,19968,34,6,27.0,-9.0,36.0,"(13, 28)",2,16
U3770,525,46464,35328,34,0,26.0,-10.0,36.0,"(23, 29)",2,12
U3771,526,43904,23040,56,0,30.0,-6.0,36.0,"(15, 28)",5,18
U3772,527,46848,35328,34,0,30.0,-6.0,36.0,"(23, 30)",2,22
U3773,528,46592,35328,34,6,30.0,-6.0,36.0,"(23, 30)",2,22
U3774,529,41600,26112,56,0,27.0,-6.0,33.0,"(17, 26)",5,15
U3775,530,38400,35328,34,0,26.0,-10.0,36.0,"(23, 24)",2,17
U3776,531,38016,35328,34,0,26.0,-10.0,36.0,"(23, 24)",2,17
U3777,532,40960,29184,56,6,27.0,-6.0,33.0,"(19, 26)",5,20
U3778,533,40448,23040,50,0,29.0,-7.0,36.0,"(15, 26)",4,18
U3779,534,39680,16896,46,0,29.0,-7.0,36.0,"(11, 25)",5,15
U3780,535,47744,16896,9,0,28.0,-8.0,36.0,"(11, 30)",5,20
U3781,536,46208,13824,9,0,24.0,-2.0,26.0,"(9, 29)",5,20
U3782,537,42368,19968,9,6,25.0,-6.0,31.0,"(13, 27)",5,19
U3783,538,49536,19968,34,6,27.0,-8.0,35.0,"(13, 31)",2,14
U3784,539,52480,32256,34,0,25.0,-11.0,36.0,"(21, 33)",2,11
U3785,540,46464,23040,56,6,20.0,-6.0,26.0,"(15, 29)",5,15
U3786,541,52480,35328,34,6,26.0,-10.0,36.0,"(23, 33)",2,12
U3787,542,52736,32256,34,6,25.0,-4.0,29.0,"(21, 34)",2,15
U3788,543,47360,23040,56,0,30.0,-4.0,34.0,"(15, 30)",5,14
U3789,544,52096,29184,34,0,25.0,-11.0,36.0,"(19, 33)",2,17
U3790,545,50816,29184,34,0,22.0,-7.0,29.0,"(19, 32)",2,16
U3791,546,45056,26112,56,6,22.0,-4.0,26.0,"(17, 29)",5,10
U3792,547,44800,23040,50,6,30.0,-6.0,36.0,"(15, 28)",4,18
U3793,548,45184,16896,46,6,30.0,-6.0,36.0,"(11, 29)",5,15
U3794,549,67072,56832,9,0,28.0,-8.0,36.0,"(37, 43)",5,17
U3795,550,68736,59904,9,6,26.0,-10.0,36.0,"(39, 44)",5,12
U3796,551,66688,59904,9,0,27.0,-9.0,36.0,"(39, 43)",5,15
U3797,552,68352,53760,34,0,29.0,-5.0,34.0,"(35, 44)",2,17
U3798,553,62208,44544,34,0,30.0,-6.0,36.0,"(29, 40)",2,16
U3799,554,65280,53760,56,0,35.0,-1.0,36.0,"(35, 42)",5,14
U3800,555,64384,44544,34,0,28.0,-8.0,36.0,"(29, 41)",2,11
U3801,556,63232,47616,34,6,24.0,-5.0,29.0,"(31, 40)",2,19
U3802,557,63616,53760,56,6,26.0,-10.0,36.0,"(35, 41)",5,19
U3803,558,62464,41472,34,0,26.0,-3.0,29.0,"(27, 40)",2,14
U3804,559,61952,47616,34,6,24.0,-5.0,29.0,"(31, 40)",2,19
U3805,560,61056,50688,56,6,25.0,-6.0,31.0,"(33, 39)",5,7
U3806,561,64512,53760,50,6,26.0,-10.0,36.0,"(35, 41)",4,19
U3807,562,67072,59904,46,6,27.0,-9.0,36.0,"(39, 43)",5,15
U3808,563,67328,19968,9,6,24.0,-12.0,36.0,"(13, 43)",5,16
U3809,564,69888,19968,9,0,31.0,-5.0,36.0,"(13, 45)",5,15
U3810,565,68096,19968,9,0,26.0,-10.0,36.0,"(13, 44)",5,20
U3811,566,66944,19968,34,6,24.0,-12.0,36.0,"(13, 43)",2,16
U3812,567,60544,19968,34,0,27.0,-9.0,36.0,"(13, 39)",2,10
U3813,568,62080,19968,56,0,25.0,-11.0,36.0,"(13, 40)",5,19
U3814,569,64128,16896,34,6,26.0,-10.0,36.0,"(11, 41)",2,19
U3815,570,63360,16896,34,6,28.0,-8.0,36.0,"(11, 40)",2,13
U3816,571,63616,16896,56,0,26.0,-10.0,36.0,"(11, 41)",5,19
U3817,572,61696,19968,34,0,27.0,-9.0,36.0,"(13, 39)",2,10
U3818,573,58752,23040,34,6,26.0,-10.0,36.0,"(15, 37)",2,16
U3819,574,61824,16896,56,0,25.0,-11.0,36.0,"(11, 39)",5,18
U3820,575,62464,19968,50,6,25.0,-11.0,36.0,"(13, 40)",4,19
U3821,576,68480,19968,46,6,26.0,-10.0,36.0,"(13, 44)",5,20
U3822,577,40448,69120,9,0,27.0,-6.0,33.0,"(45, 26)",5,22
U3823,578,39168,72192,9,6,31.0,-5.0,36.0,"(47, 25)",5,20
U3824,579,35200,69120,9,0,24.0,-10.0,34.0,"(45, 22)",5,17
U3825,580,38272,69120,34,0,25.0,-1.0,26.0,"(45, 24)",2,18
U3826,581,39040,59904,34,6,24.0,-12.0,36.0,"(39, 25)",2,18
U3827,582,39296,59904,56,0,24.0,-12.0,36.0,"(39, 25)",5,18
U3828,583,40320,59904,34,6,24.0,-12.0,36.0,"(39, 25)",2,18
U3829,584,38400,56832,34,0,26.0,-10.0,36.0,"(37, 24)",2,21
U3830,585,39424,59904,56,6,24.0,-12.0,36.0,"(39, 25)",5,18
U3831,586,41344,59904,34,0,26.0,-7.0,33.0,"(39, 26)",2,19
U3832,587,40960,59904,34,0,26.0,-7.0,33.0,"(39, 26)",2,19
U3833,588,41600,59904,56,6,26.0,-7.0,33.0,"(39, 26)",5,19
U3834,589,40192,59904,50,0,24.0,-12.0,36.0,"(39, 25)",4,18
U3835,590,38656,69120,46,0,25.0,-1.0,26.0,"(45, 24)",5,18
U3836,591,67456,35328,9,6,24.0,-12.0,36.0,"(23, 43)",5,19
U3837,592,69248,35328,9,6,26.0,-10.0,36.0,"(23, 44)",5,20
U3838,593,69248,35328,9,0,26.0,-10.0,36.0,"(23, 44)",5,20
U3839,594,65792,35328,34,6,25.0,-11.0,36.0,"(23, 42)",2,13
U3840,595,64896,38400,34,0,31.0,-5.0,36.0,"(25, 41)",2,17
U3841,596,60800,32256,56,0,23.0,-8.0,31.0,"(21, 39)",5,22
U3842,597,66432,38400,34,0,28.0,-8.0,36.0,"(25, 42)",2,13
U3843,598,65280,38400,34,0,28.0,-8.0,36.0,"(25, 42)",2,13
U3844,599,64000,35328,56,6,28.0,-8.0,36.0,"(23, 41)",5,15
U3845,600,59392,35328,34,6,29.0,-7.0,36.0,"(23, 38)",2,18
U3846,601,59008,35328,34,6,29.0,-7.0,36.0,"(23, 38)",2,18
U3847,602,59776,35328,56,6,29.0,-7.0,36.0,"(23, 38)",5,18
U3848,603,61568,35328,50,6,30.0,-6.0,36.0,"(23, 39)",4,18
U3849,604,68352,35328,46,6,26.0,-10.0,36.0,"(23, 44)",5,20
U3850,605,67456,23040,9,6,24.0,-12.0,36.0,"(15, 43)",5,15
U3851,606,69248,23040,9,6,22.0,-12.0,34.0,"(15, 44)",5,20
U3852,607,69376,23040,9,0,22.0,-12.0,34.0,"(15, 44)",5,20
U3853,608,67712,19968,34,0,24.0,-12.0,36.0,"(13, 43)",2,16
U3854,609,61312,19968,34,0,27.0,-9.0,36.0,"(13, 39)",2,10
U3855,610,63872,19968,56,0,27.0,-9.0,36.0,"(13, 41)",5,15
U3856,611,59776,19968,34,0,25.0,-11.0,36.0,"(13, 38)",2,12
U3857,612,60928,19968,34,0,27.0,-9.0,36.0,"(13, 39)",2,10
U3858,613,62976,19968,56,0,25.0,-11.0,36.0,"(13, 40)",5,19
U3859,614,54016,29184,34,6,25.0,-4.0,29.0,"(19, 34)",2,13
U3860,615,53632,29184,34,6,25.0,-4.0,29.0,"(19, 34)",2,13
U3861,616,59136,23040,56,6,25.0,-11.0,36.0,"(15, 38)",5,20
U3862,617,61696,23040,50,2,26.0,-5.0,31.0,"(15, 39)",4,13
U3863,618,68352,23040,46,6,22.0,-12.0,34.0,"(15, 44)",5,20
U3864,619,24704,69120,9,6,34.0,-2.0,36.0,"(45, 15)",5,13
U3865,620,24064,72192,9,6,30.0,-6.0,36.0,"(47, 15)",5,20
U3866,621,23424,69120,9,0,29.0,0.0,29.0,"(45, 14)",5,21
U3867,622,21888,72192,34,6,29.0,-2.0,31.0,"(47, 13)",2,17
U3868,623,25216,62976,34,0,27.0,-9.0,36.0,"(41, 16)",2,17
U3869,624,20992,62976,56,6,29.0,-2.0,31.0,"(41, 13)",5,16
U3870,625,29184,66048,34,0,28.0,-5.0,33.0,"(43, 18)",2,19
U3871,626,27648,62976,34,0,29.0,-7.0,36.0,"(41, 17)",2,17
U3872,627,25344,62976,56,6,27.0,-9.0,36.0,"(41, 16)",5,17
U3873,628,29440,66048,34,6,28.0,-5.0,33.0,"(43, 18)",2,19
U3874,629,29824,66048,34,6,22.0,-5.0,27.0,"(43, 19)",2,14
U3875,630,26880,59904,56,0,28.0,-8.0,36.0,"(39, 17)",5,19
U3876,631,23808,62976,50,6,28.0,-8.0,36.0,"(41, 15)",4,14
U3877,632,23296,69120,46,6,29.0,0.0,29.0,"(45, 14)",5,21
U3878,633,66560,16896,9,0,27.0,-9.0,36.0,"(11, 43)",5,22
U3879,634,70784,19968,9,0,31.0,-5.0,36.0,"(13, 45)",5,15
U3880,635,68352,16896,9,0,26.0,-10.0,36.0,"(11, 44)",5,15
U3881,636,66560,19968,34,6,24.0,-12.0,36.0,"(13, 43)",2,16
